,GDP/breakdown at current prices in US Dollars (all countries),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
1493,340,Honduras,"Mining, Manufacturing, Utilities (ISIC C-E)",138276445.43086177,150561832.43099225,170368729.82560772,202774150.602846,229965505.95234314,248021277.0,280489247.5,341089664.5,401900530.0,472748861.0,534044926.5,565686161.0,600778551.5,652568784.0,718726600.5,737760214.0,803187146.0,871287911.5,1005455495.5,1128029094.5,717125072.4913774,722938245.8934165,842674347.7377789,855008239.2510854,832373176.7743331,1045158811.8942901,1098924819.072382,1246610866.083285,1401282160.1619425,1506040536.8448849,1690745695.7506845,1702685691.2189677,1751044028.6405702,1800254833.7198417,1879894397.0872707,2060710276.3375556,2321435108.1072183,2496303274.3938904,2733022666.127684,2888436684.643109,3104863165.5826116,3487783786.92693,3725606113.012298,3577266875.2956753,3817053205.948564,4307817094.190409,4419904476.289635,4788708563.003247,4950593863.250146,5128783908.192058,4726326772.205542,5611818056.272467,6438790044.585865,6663553914.699525
1494,340,Honduras,Manufacturing (ISIC D),128903798.4355481,141146058.93530783,159148650.00239915,187954628.7958723,211719088.45612442,229722412.5,261408262.5,319018898.5,374469136.0,436400570.0,494731339.5,523536657.5,553062108.5,600590883.5,658921653.0,673324312.0,699969231.0,770542260.5,895845394.5,1000264673.0,638525143.9897215,641211800.1253915,753151554.6798024,769140830.0905244,732229078.5529253,884751224.5468262,917292171.0481211,1056097413.2746164,1203645602.4890523,1308819682.47521,1475822188.0817015,1502579913.0635643,1563179685.071389,1627478090.32228,1699114072.2882967,1862025478.3327053,2071059461.7242062,2219025038.2374268,2471672520.147012,2425994040.78306,2619282247.778525,3045174636.5840096,3276986070.768243,3199391104.0680966,3408908384.055493,3680508357.7597356,3723868251.21421,3962467210.6616945,4065694878.4510546,4114149780.619097,3790877591.0970764,4563649622.320594,5097147089.001208,5271321913.099151
1495,340,Honduras,Construction (ISIC F),47316976.47634151,47316976.47831298,46565699.030410275,54827586.437586814,72102059.48505794,81114816.5,88625448.0,108904152.0,149461560.5,159976444.0,202787041.5,197529600.0,240340197.5,273386975.0,288408237.0,267378470.0,214804051.5,226821061.5,274138038.0,348493286.5,209684813.6544005,210486027.27272713,289883610.76165193,338185852.0969883,261705125.16266522,284057847.58082217,243824527.04660985,284603439.17064655,341499066.9042956,408263204.2280988,420759823.7271005,416312906.2969957,391307251.24680233,452541349.7293127,473822092.31605643,499534267.51231503,602798328.5003924,736990013.2838672,869255716.7864783,907515705.1299014,947970637.8902467,1083985115.7922447,1112861364.3500938,1123388428.8892276,1025427056.7835346,1073493376.106593,1189269898.3498988,1351402331.443732,1449612762.8580992,1520820973.026304,1195299113.8875537,1655093078.6700358,1703202444.8616877,2291732760.984425
1496,340,Honduras,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",141072522.92946374,146780659.9327253,156565315.90056917,182660306.32972452,213647404.9557248,248711673.5,290299527.0,337595517.5,413432192.0,493346106.5,595277120.5,689053653.0,669482898.5,659697521.0,662143865.5,696392686.0,746135021.0,783645634.0,837465209.0,888022992.0,511243615.9355384,480679820.12539154,522677827.66199285,518130178.7043359,495547629.1235655,674159823.7564827,683133491.6803731,785631116.1972142,896778687.2857445,959845585.66053,1058609276.2265741,1162520822.3262846,1244461407.6423879,1298418718.9255695,1427006723.0559497,1607681112.4125533,1862064676.8911903,2113939592.804484,2409780065.7805743,2361146540.63752,2598853671.0575757,2966684977.513775,3119496546.3887763,3226511374.730363,3440885080.9165497,3553013361.7070723,3645059468.614126,3866925337.289828,4160700769.502765,4305572860.399231,3766981941.63336,4849430465.128654,5845439765.942317,6403705456.349724
1497,340,Honduras,"Transport, storage and communication (ISIC I)",73870804.9630646,77708249.4643836,89220171.57492013,98814155.5398287,116082693.47594361,126635665.5,152538415.5,189953498.5,219693692.5,268621109.0,300280025.5,344410636.0,350166802.5,357841691.5,372232108.0,391419330.0,443224829.5,488314801.5,543957745.5,621665995.0,328031901.31282985,328047363.94984305,365742333.67184514,330876366.9890163,298689475.5854239,313203326.68613183,298988369.0746138,363574492.12450755,427895358.0552581,462091629.25320184,547148949.3872395,586757460.3318187,563999937.3367205,620815742.5998847,636066717.0975949,697103962.5537792,740229996.5820272,836862466.9887961,952080516.6168473,1038322104.6726401,1063455604.8922737,1091819280.3088183,1172464744.9383247,1215189562.4624972,1304411943.9705014,1506007584.810784,1578759402.9315536,1592475255.3380485,1626073790.5858767,1729030039.169338,1602721157.65503,1834847500.8287992,1847073153.294341,2139348653.2509837
1498,340,Honduras,Other Activities (ISIC J-P),186435381.4067823,197193793.4096192,222883043.45823467,239340176.55574313,263714676.94534913,302658208.0,369177089.5,423784828.5,530478633.5,639352929.5,767942823.5,886549937.0,933272103.5,1015342927.0,1120941507.0,1269143638.5,1384479805.0,1517482164.0,1656866211.5,1870450851.5,1031738514.2611643,966012188.8401248,1090651375.157256,1134244026.9897892,1049089670.7391074,1217570610.840968,1225040395.4105415,1427228002.6959424,1684747098.3035882,1784716694.483207,2040720027.1551907,2307293785.450181,2501042396.4750433,2662073026.015951,2906007641.52122,3197871038.342279,3615456299.5468493,4261046514.7048707,4917186220.905816,5508301093.934406,5941947912.42174,6249998127.800303,6569170388.272852,6838253420.1776905,7139037006.359853,7284033961.907345,7455006038.9429865,7693432715.403224,8013432510.955437,8414997757.156336,8399808950.9389925,9647717255.860695,10258906942.794998,11192258874.919998
1499,340,Honduras,Total Value Added,820930972.5895345,871846110.6004025,960488060.7399231,1090564997.0515826,1231484567.2447934,1345557301.5,1601400440.0,1949878678.0,2284897676.5,2660175508.5,3064335229.0,3372889339.5,3485532481.5,3674153312.0,3917473540.0,4221572380.0,4447032884.0,4827662948.5,5381998370.0,6048447336.0,3541493789.8581004,3438436477.8056407,3841826571.7013993,3934214832.2280765,3813510095.2786427,4440474678.315809,4508890451.3146925,5255755248.177572,5801225897.0946245,6023589061.364587,6790884041.002316,7182920706.411037,7409261022.820907,7789989449.161704,8402253740.789606,9279690390.777197,10436423696.483915,11917497128.885267,13567979206.956665,14282824647.659975,15493064339.431917,17398611576.71368,18213237389.794426,18235935300.303535,19203957658.234688,20287252209.198605,20904944845.594868,22224253179.179924,22994718145.688293,23746185034.570034,22537323766.196465,26664682960.782585,30013268390.1829,32811697760.938503
1500,348,Hungary,Final consumption expenditure,4273331725.6545553,4651787027.810487,5305291064.102521,6421664296.449679,7410116805.670086,8551213040.038953,9693416600.543587,10694427305.132215,12626278482.265238,14861730941.42059,17721542979.46262,18158501005.703148,18313426116.378635,16843597650.23543,16205561850.673012,16837013306.823307,19826473157.270607,21556178626.05018,22517853257.782158,22374943491.833534,26053075618.507973,27742606641.254055,32329350150.291058,35107174678.13129,36057949585.77202,35658085512.63641,34831137266.890785,34392476365.95621,35479472329.9725,37084623737.15195,35693935590.56741,40326465147.12555,51661317633.068726,67633513642.03758,80076447111.5314,86856728420.57796,87022928846.42807,105175517242.94441,118518214742.22435,98894796754.66397,97793250592.1059,103924030737.8578,94700508283.20209,97385457877.91412,98597462041.68773,85872639238.18388,89923256805.23827,100717950929.18755,110921187710.86852,113964332897.54352,111671552722.43193,126346607874.77782,124695578542.43326,148910680519.03928
1501,348,Hungary,Household consumption expenditure (including Non-profit institutions serving households),3084637424.2014103,3339876907.834706,3855240903.435672,4705419368.936557,5330937073.397964,6176969793.449236,7011077843.1329565,7712684102.53017,8943619621.56303,10601798672.454939,12700372280.274439,12961066990.78379,13023482471.6807,11973580229.030003,11585306586.347113,11966874827.292425,14030507779.059023,15391618117.532877,15551182901.339523,15642433292.604168,18117046890.599808,19079732870.84231,22351071325.14302,23949230975.902615,25040522728.164303,25037749213.935154,24737310564.702747,24339334454.621254,25292074843.945515,26652970921.549717,25684911772.95746,28994317428.182484,36880340201.121895,48006049753.31384,57147102899.77198,61811466436.18553,61575821094.15847,76047083062.93155,84677652322.1135,70034270417.19852,69507201051.56421,74687742160.10544,68994338176.76991,70628976955.22922,70408970987.59673,61204435574.09181,64272612098.46438,71843295275.11244,79316497560.55429,81028411202.09178,78085384040.95274,88284510224.89557,88112088388.89331,105334225146.68199
1502,348,Hungary,General government final consumption expenditure,1188694301.4531448,1311910119.9757812,1450050160.6668484,1716244927.4927003,2079179732.2721226,2374243246.612459,2682338757.4106297,2981743202.577632,3682658860.702208,4259932268.965651,5021170699.188181,5197434014.948502,5289943644.697934,4870017421.205428,4620255264.3259,4870138479.550833,5795965378.211583,6164560508.5173025,6966670356.4426365,6732510199.212435,7936028727.908165,8660281102.904629,9973514403.540516,11125602539.960638,10992163854.363863,10620336298.70126,10093826702.188038,10053141911.334953,10187397486.026989,10431652815.602228,10009023817.609957,11332147718.94307,14780977431.94683,19627463888.72374,22929344211.759426,25045261984.392418,25447107752.269596,29128434180.01285,33840562420.110844,28860526337.465458,28286049540.541687,29236288577.752354,25706170106.43217,26756480922.684906,28188491054.091003,24668203664.09208,25650644706.773888,28874655654.0751,31604690150.314224,32935921695.45173,33586168681.4792,38062097649.88225,36583490153.53995,43576455372.357285
1503,348,Hungary,Gross capital formation,2146729756.3524454,2619379817.2447577,2589255659.0045104,2995024810.1624136,3958150830.2452526,4769495933.615226,5247037435.2438755,6076529625.045355,7880301529.723428,7502707748.763357,7819847581.069064,7751704789.265448,7589993621.324003,6390218608.717839,6025698809.616415,5928476164.6987,7343923290.157674,8016453825.211364,8186603717.306233,8777313366.904806,9497552121.828348,7390391436.630979,6473622759.124835,8324694579.813494,9955605059.09425,10911795438.347393,11758979342.271889,12533071600.333687,14060884166.01237,13414492488.799105,13330587245.101353,14180261091.137562,17412699376.987286,21049574986.62542,28606536098.152496,29591216664.787743,30452302866.105804,34887672849.22698,39781752333.733665,27465183476.792507,27948391595.50035,29807575041.655266,26062160851.45762,29699233331.09815,34492581738.45124,29879197730.303493,28417893129.047947,33358487793.0281,43666697095.48682,47334101699.58026,43831695148.21584,56720009676.47057,61409457522.11405,53172187318.56528
1504,348,Hungary,Gross fixed capital formation (including Acquisitions less disposals of valuables),2354421052.73924,2664173782.442591,2978667680.6908913,3543152549.487798,4194455345.654864,5157552527.560334,5699587245.045517,6798987695.313171,7966429177.883837,8743080037.347324,8992546235.887516,8482607436.196502,8226366299.556691,7262928647.69904,6607570174.8601885,6523962404.358393,8027018681.078675,9102778632.025562,8258608247.36904,8447749127.530465,8488548676.082807,7902256195.916128,8360266984.378608,8230307910.219581,9434031134.167618,10166872312.276854,10723797877.451172,11041764556.295626,11808900739.266623,12350687165.070736,12091115869.054811,13417606199.169254,16781945557.48001,20241154966.414997,25145014899.607513,27101203762.854958,27297271733.44741,33350449056.278454,37141526900.87933,29825685927.268185,26678002508.686184,27896719803.038967,24803157056.918056,28446152126.779766,31365359950.129288,28087712672.173843,25481742188.33255,32243390015.790154,40322392938.868866,44987266909.791504,42198735917.055336,50230319790.856346,49859373986.55831,55530744431.28023
1505,348,Hungary,Changes in inventories,-207691296.38679484,-44793965.19783332,-389412021.686381,-548127739.3253846,-236304515.40961117,-388056593.945109,-452549809.8016417,-722458070.2678163,-86127648.16040915,-1240372288.583967,-1172698654.8184516,-730902646.9310541,-636372678.2326875,-872710038.9812018,-581871365.2437729,-595486239.6596926,-683095390.921002,-1086324806.8141992,-72004530.06280601,329564239.3743417,1009003445.745542,-104402622.31879014,-922936123.4198228,270289944.27293307,559515020.4984385,744923126.070539,1035181464.8207167,1491307044.0380616,2251983426.745746,1063805323.7283684,1239471376.046541,762654891.9683061,630753819.5072763,808420020.2104249,3461521198.544982,2490012901.9327846,3155031132.6583967,1537223792.948526,2640225432.854326,-2360502450.4756765,1270389086.8141668,1910855238.616299,1259003794.5395632,1253081204.3183799,3127221788.321948,1791485058.1296484,2936150940.715397,1115097777.2379463,3344304156.617956,2346834789.7887564,1632959231.1605086,6489689885.61423,11550083535.555738,-2358557112.7149506
1506,348,Hungary,Exports of goods and services,1508314262.4251385,1636075410.298496,2180042853.061528,3021942396.7647486,3608258945.650026,4074609642.1591177,4417307750.828228,5256648728.801515,5757225585.049258,7126436790.407736,7754037808.753694,8038578382.98294,7862249296.908242,7565184275.267135,7487779035.659504,7788466370.307705,8427294588.405737,8848105453.421598,9415581530.071903,9406836007.81663,9213362309.643192,10010561913.667404,10708903474.951536,9317598661.781721,10974532978.373163,18221745973.99735,19562995152.203304,22676871874.261047,25799589555.42941,27319784239.655666,31571756714.85311,34859272574.958984,39271138484.60559,47999438269.03636,61955823177.62398,70710738666.96729,85323332858.02557,109046987760.43697,125323004222.02449,97259206787.1997,107172345140.7227,122146730994.0066,110596984359.09285,115833299805.53879,122820302233.4318,109507057001.96004,111069631883.68057,122904333778.69565,134422841352.7665,133707076997.17882,123737491747.74605,145564398285.72546,158900902005.07712,172643197877.7739
1507,348,Hungary,Imports of goods and services,1546546564.8257756,1881064368.0845747,2001903575.2081416,2533330848.0393033,3801197713.1612754,4577505132.68465,4643405337.491759,5552247682.905031,6777938698.985341,7321096870.406462,7791087130.674545,7858696365.276133,7328756732.272072,6861118284.716046,6582052171.763731,7052269904.408273,8311114826.491884,8532455386.530382,8312056923.164156,8128992028.19541,8037228310.373083,10283942340.564703,10776663570.923445,12184916853.562674,13401451527.843801,18200939398.960506,19319334410.621437,22203846582.82284,26555525843.238117,28658702978.125313,33320319536.937187,35566400223.393486,40714815293.53975,51492045116.8043,66623460408.1466,74060446181.40367,87194453158.42009,108986876392.66463,125394736026.64935,92811724393.5586,101015250087.16266,114165531819.65134,102889383803.79439,107271937235.96863,114781649601.24947,100014767347.15796,100427220952.67426,113645673509.04909,127826035145.28719,130068829560.311,120772251864.19753,145359810209.22635,167425777260.88382,162069379239.3784
1508,348,Hungary,Gross Domestic Product (GDP),6388906324.039815,6953258638.272949,8155392660.317687,10099274415.377115,11069182855.747923,12622019527.41133,14626534131.076954,16335178700.227295,19096959625.47092,22049261780.315063,25483141827.891495,26132691669.845,26613373060.071808,24152666924.37754,23417035736.577255,23712895485.48067,27314387214.651726,30019919943.26229,32146934197.529274,32588183005.098343,37192704192.61185,34867128510.97083,38857294030.652374,40256678544.25435,43291988149.85526,46590687526.02065,46833777350.74454,47398573257.7281,48784420208.17616,49160197487.4814,47275960013.584694,53799598589.82861,67630340201.12186,85190481780.89507,104015345979.16127,113098237570.9293,115604111412.13937,140123301459.94373,158228235271.33316,130807462625.0976,131898737241.16629,141712804953.86835,128470269689.95816,135646053778.58244,141128696412.3213,125244126623.28946,128983560865.29254,143335098991.86218,161184691013.83466,164936682033.99158,158468487754.1963,183271205627.7475,177580160808.74063,212656686476.00006
